Date,Ticker,Env_Score,Soc_Score,ESG_Score,Entreprise,Yahoo_Ticker,Return,ESG_Quartile,Cluster_KMeans,Cluster_DBSCAN,Year,Period
2018-02-28,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,-0.0063297030986394,Q1,1,5,2018,pre2020
2018-03-31,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,-0.0298507083204006,Q1,1,5,2018,pre2020
2018-04-30,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,-0.026437469357211,Q1,1,5,2018,pre2020
2018-05-31,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,0.0987271506678892,Q1,1,5,2018,pre2020
2018-06-30,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,-0.024502256540046,Q1,1,5,2018,pre2020
2018-07-31,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,-0.0860120687509997,Q1,1,5,2018,pre2020
2018-08-31,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,-0.0123550658581375,Q1,1,5,2018,pre2020
2018-09-30,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,0.1349242342686132,Q1,1,5,2018,pre2020
2018-10-31,AVGO US Equity,0.0,1.43,1.67,Broadcom,AVGO,-0.0941919499552875,Q1,1,5,2018,pre2020
2018-11-30,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.0622844840598098,Q1,1,5,2018,pre2020
2018-12-31,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.0823454131038496,Q1,1,5,2018,pre2020
2019-01-31,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.0549390825212965,Q1,1,5,2019,pre2020
2019-02-28,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.0265052088951962,Q1,1,5,2019,pre2020
2019-03-31,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.1018163473603386,Q1,1,5,2019,pre2020
2019-04-30,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.0588276001373726,Q1,1,5,2019,pre2020
2019-05-31,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,-0.2096734847735635,Q1,1,5,2019,pre2020
2019-06-30,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.1549034332973771,Q1,1,5,2019,pre2020
2019-07-31,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.0073992605371802,Q1,1,5,2019,pre2020
2019-08-31,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,-0.0253455283792478,Q1,1,5,2019,pre2020
2019-09-30,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,-0.0142571544656742,Q1,1,5,2019,pre2020
2019-10-31,AVGO US Equity,0.0,1.43,2.02,Broadcom,AVGO,0.060781338180899,Q1,1,5,2019,pre2020
2019-11-30,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,0.0797678685427569,Q1,1,5,2019,pre2020
2019-12-31,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,0.0095224773710671,Q1,1,5,2019,pre2020
2020-01-31,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,-0.0343647816673645,Q1,1,5,2020,post2020
2020-02-29,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,-0.1066328302429625,Q1,1,5,2020,post2020
2020-03-31,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,-0.1155081210662708,Q1,1,5,2020,post2020
2020-04-30,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,0.1455928308705218,Q1,1,5,2020,post2020
2020-05-31,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,0.0723438951055175,Q1,1,5,2020,post2020
2020-06-30,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,0.0947281522842677,Q1,1,5,2020,post2020
2020-07-31,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,0.0036119478210241,Q1,1,5,2020,post2020
2020-08-31,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,0.0959749147880062,Q1,1,5,2020,post2020
2020-09-30,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,0.0590276804425042,Q1,1,5,2020,post2020
2020-10-31,AVGO US Equity,0.0,1.43,2.09,Broadcom,AVGO,-0.0403219302999665,Q1,1,5,2020,post2020
2020-11-30,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,0.1485860054948022,Q1,1,0,2020,post2020
2020-12-31,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,0.0996084689801706,Q1,1,0,2020,post2020
2021-01-31,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,0.0288911006364622,Q1,1,0,2021,post2020
2021-02-28,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,0.0429969302496584,Q1,1,0,2021,post2020
2021-03-31,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,-0.0055030372383196,Q1,1,0,2021,post2020
2021-04-30,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,-0.0160895666822628,Q1,1,0,2021,post2020
2021-05-31,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,0.0353573176980823,Q1,1,0,2021,post2020
2021-06-30,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,0.0174509414415096,Q1,1,0,2021,post2020
2021-07-31,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,0.0179515052480472,Q1,1,0,2021,post2020
2021-08-31,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,0.0243304913385529,Q1,1,0,2021,post2020
2021-09-30,AVGO US Equity,1.05,2.22,3.03,Broadcom,AVGO,-0.017550154092934,Q1,1,0,2021,post2020
2021-10-31,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,0.096385175595365,Q3,1,0,2021,post2020
2021-11-30,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,0.041397671472573,Q3,1,0,2021,post2020
2021-12-31,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,0.2094832905286485,Q3,1,0,2021,post2020
2022-01-31,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,-0.1195202534454049,Q3,1,0,2022,post2020
2022-02-28,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,0.0026626333662591,Q3,1,0,2022,post2020
2022-03-31,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,0.0791535849078295,Q3,1,0,2022,post2020
2022-04-30,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,-0.1195686702028766,Q3,1,0,2022,post2020
2022-05-31,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,0.0464295074187339,Q3,1,0,2022,post2020
2022-06-30,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,-0.155641797826297,Q3,1,0,2022,post2020
2022-07-31,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,0.1022417037038336,Q3,1,0,2022,post2020
2022-08-31,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,-0.0679205736039366,Q3,1,0,2022,post2020
2022-09-30,AVGO US Equity,4.4,2.22,4.56,Broadcom,AVGO,-0.1029368183660308,Q3,1,0,2022,post2020
2022-10-31,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.0588050880053494,Q3,1,0,2022,post2020
2022-11-30,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.1721047789791665,Q3,1,0,2022,post2020
2022-12-31,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.0231660366968979,Q3,1,0,2022,post2020
2023-01-31,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.046286399437933,Q3,1,0,2023,post2020
2023-02-28,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.0158629644148762,Q3,1,0,2023,post2020
2023-03-31,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.0872762883866835,Q3,1,0,2023,post2020
2023-04-30,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,-0.0234436196615326,Q3,1,0,2023,post2020
2023-05-31,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.2896408430101413,Q3,1,0,2023,post2020
2023-06-30,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.0793247003048969,Q3,1,0,2023,post2020
2023-07-31,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.0359915498692806,Q3,1,0,2023,post2020
2023-08-31,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,0.0269739581378496,Q3,1,0,2023,post2020
2023-09-30,AVGO US Equity,4.92,2.27,4.64,Broadcom,AVGO,-0.0951211795823131,Q3,1,0,2023,post2020
2023-10-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.0129909800614667,Q3,1,0,2023,post2020
2023-11-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.1002648157603525,Q3,1,0,2023,post2020
2023-12-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.2113498342511124,Q3,1,0,2023,post2020
2024-01-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.05711076935572,Q3,1,0,2024,post2020
2024-02-29,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.1021101642373156,Q3,1,0,2024,post2020
2024-03-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.023502432565633,Q3,1,0,2024,post2020
2024-04-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,-0.0189678792391817,Q3,1,0,2024,post2020
2024-05-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.0217494188991913,Q3,1,0,2024,post2020
2024-06-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.2123203240272493,Q3,1,0,2024,post2020
2024-07-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.000791061850039,Q3,1,0,2024,post2020
2024-08-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.0133184705553703,Q3,1,0,2024,post2020
2024-09-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.0629365174492826,Q3,1,0,2024,post2020
2024-10-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,-0.0158260678123248,Q3,1,0,2024,post2020
2024-11-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,-0.0452965883336851,Q3,1,0,2024,post2020
2024-12-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.4342374127985253,Q3,1,-1,2024,post2020
2025-01-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,-0.0455917229337434,Q3,1,0,2025,post2020
2025-02-28,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,-0.0987030529205176,Q3,1,0,2025,post2020
2025-03-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,-0.1579169226602622,Q3,1,0,2025,post2020
2025-04-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.1495551799468468,Q3,1,0,2025,post2020
2025-05-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.2577025468593732,Q3,1,0,2025,post2020
2025-06-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.1414002355387549,Q3,1,0,2025,post2020
2025-07-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.0654816885965277,Q3,1,0,2025,post2020
2025-08-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.012563883379481,Q3,1,0,2025,post2020
2025-09-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.1112520250514179,Q3,1,0,2025,post2020
2025-10-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.1203964356859217,Q3,1,0,2025,post2020
2025-11-30,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,0.0901712768857063,Q3,1,0,2025,post2020
2025-12-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,-0.1394624180617357,Q3,1,0,2025,post2020
2026-01-31,AVGO US Equity,4.96,2.57,4.82,Broadcom,AVGO,-0.0444091154179017,Q3,1,0,2026,post2020
2016-01-31,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,-0.1786037498682537,Q1,1,0,2016,pre2020
2016-02-29,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,0.1335540819100937,Q1,1,0,2016,pre2020
2016-03-31,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,0.0691333060200525,Q1,1,0,2016,pre2020
2016-04-30,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,-0.0227686712588953,Q1,1,0,2016,pre2020
2016-05-31,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,-0.0074557248013993,Q1,1,0,2016,pre2020
2016-06-30,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,-0.1267605141925548,Q1,1,0,2016,pre2020
2016-07-31,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,0.1913978168241887,Q1,1,0,2016,pre2020
2016-08-31,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,-0.0379061443308623,Q1,1,0,2016,pre2020
2016-09-30,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,0.0159474745522829,Q1,1,0,2016,pre2020
2016-10-31,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,0.094182868416367,Q1,1,0,2016,pre2020
2016-11-30,CLS CN Equity,2.43,1.54,2.93,Celestica,CLS,0.024472569832699,Q1,1,0,2016,pre2020
2016-12-31,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,-0.0238879698230431,Q1,1,0,2016,pre2020
2017-01-31,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,0.1713079888288928,Q1,1,0,2017,pre2020
2017-02-28,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,-0.0468300120205562,Q1,1,0,2017,pre2020
2017-03-31,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,0.0982615446496921,Q1,1,0,2017,pre2020
2017-04-30,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,-0.0192704568559503,Q1,1,0,2017,pre2020
2017-05-31,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,-0.0357894897460937,Q1,1,0,2017,pre2020
2017-06-30,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,-0.0116448216941337,Q1,1,0,2017,pre2020
2017-07-31,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,-0.1244476870307735,Q1,1,0,2017,pre2020
2017-08-31,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,-0.0336417628809594,Q1,1,0,2017,pre2020
2017-09-30,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,0.0774586911272099,Q1,1,0,2017,pre2020
2017-10-31,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,-0.1882067772348544,Q1,1,0,2017,pre2020
2017-11-30,CLS CN Equity,2.73,1.67,3.11,Celestica,CLS,0.078606959886561,Q1,1,0,2017,pre2020
2017-12-31,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,-0.0332103879413339,Q1,1,0,2017,pre2020
2018-01-31,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,-0.0362594634890139,Q1,1,0,2018,pre2020
2018-02-28,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,0.0772276934169469,Q1,1,0,2018,pre2020
2018-03-31,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,-0.0487132102386403,Q1,1,0,2018,pre2020
2018-04-30,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,0.1111110701589144,Q1,1,0,2018,pre2020
2018-05-31,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,0.0443478459897248,Q1,1,0,2018,pre2020
2018-06-30,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,-0.0116569809038037,Q1,1,0,2018,pre2020
2018-07-31,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,-0.0050547149554212,Q1,1,0,2018,pre2020
2018-08-31,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,0.0414902416348996,Q1,1,0,2018,pre2020
2018-09-30,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,-0.1195122149783465,Q1,1,0,2018,pre2020
2018-10-31,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,-0.0415512292183973,Q1,1,0,2018,pre2020
2018-11-30,CLS CN Equity,2.92,1.72,3.23,Celestica,CLS,-0.0086705348358021,Q1,1,0,2018,pre2020
2018-12-31,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,-0.1477161817030399,Q2,1,0,2018,pre2020
2019-01-31,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,0.1322690748989887,Q2,1,0,2019,pre2020
2019-02-28,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,-0.0725075775328552,Q2,1,0,2019,pre2020
2019-03-31,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,-0.0825190255954381,Q2,1,0,2019,pre2020
2019-04-30,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,-0.1562129851620687,Q2,1,0,2019,pre2020
2019-05-31,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,-0.1192145709662754,Q2,1,0,2019,pre2020
2019-06-30,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,0.0875795693507612,Q2,1,0,2019,pre2020
2019-07-31,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,0.0380673838632719,Q2,1,0,2019,pre2020
2019-08-31,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,-0.0874471578353826,Q2,1,0,2019,pre2020
2019-09-30,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,0.108191701514964,Q2,1,0,2019,pre2020
2019-10-31,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,0.0069734607204563,Q2,1,0,2019,pre2020
2019-11-30,CLS CN Equity,2.79,2.44,3.56,Celestica,CLS,0.0734072334085595,Q2,1,0,2019,pre2020
2019-12-31,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,0.0670968332598287,Q2,1,0,2019,pre2020
2020-01-31,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,0.0931075527772793,Q2,1,0,2020,post2020
2020-02-29,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,-0.3008849338129977,Q2,1,-1,2020,post2020
2020-03-31,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,-0.4462025466876002,Q2,1,-1,2020,post2020
2020-04-30,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,0.7800000054495675,Q2,1,-1,2020,post2020
2020-05-31,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,0.088282534358107,Q2,1,0,2020,post2020
2020-06-30,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,0.00737458884225,Q2,1,0,2020,post2020
2020-07-31,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,0.2108346339887297,Q2,1,0,2020,post2020
2020-08-31,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,-0.0386941512437434,Q2,1,0,2020,post2020
2020-09-30,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,-0.1320754388791315,Q2,1,0,2020,post2020
2020-10-31,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,-0.1492753906626578,Q2,1,0,2020,post2020
2020-11-30,CLS CN Equity,3.37,2.44,3.7,Celestica,CLS,0.2827939278726514,Q2,1,-1,2020,post2020
2020-12-31,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.0717130770212306,Q4,0,1,2020,post2020
2021-01-31,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.0,Q4,0,1,2021,post2020
2021-02-28,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.0260223105437857,Q4,0,1,2021,post2020
2021-03-31,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.010869583996423,Q4,0,1,2021,post2020
2021-04-30,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,-0.0047789680286662,Q4,0,1,2021,post2020
2021-05-31,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.0348139213096181,Q4,0,1,2021,post2020
2021-06-30,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,-0.0893271451449181,Q4,0,1,2021,post2020
2021-07-31,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.1299363048813,Q4,0,1,2021,post2020
2021-08-31,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.0710259439198639,Q4,0,1,2021,post2020
2021-09-30,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,-0.0652631458483243,Q4,0,1,2021,post2020
2021-10-31,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.1058558072375073,Q4,0,1,2021,post2020
2021-11-30,CLS CN Equity,4.35,6.68,5.95,Celestica,CLS,0.0417515132539367,Q4,0,1,2021,post2020
2021-12-31,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,0.0879765994601251,Q4,0,1,2021,post2020
2022-01-31,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,0.1185983541106661,Q4,0,1,2022,post2020
2022-02-28,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,-0.0449798774716155,Q4,0,1,2022,post2020
2022-03-31,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,0.0016820440295939,Q4,0,1,2022,post2020
2022-04-30,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,-0.0570949046085451,Q4,0,1,2022,post2020
2022-05-31,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,-0.0178094227442247,Q4,0,1,2022,post2020
2022-06-30,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,-0.1187669535500073,Q4,0,1,2022,post2020
2022-07-31,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,0.0843621062034059,Q4,0,1,2022,post2020
2022-08-31,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,-0.0208728906854882,Q4,0,1,2022,post2020
2022-09-30,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,-0.1850775100671785,Q4,0,1,2022,post2020
2022-10-31,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,0.30321049191452,Q4,0,13,2022,post2020
2022-11-30,CLS CN Equity,4.75,6.16,5.81,Celestica,CLS,0.0182481577161519,Q4,0,1,2022,post2020
2022-12-31,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,0.0098566856501409,Q4,0,1,2022,post2020
2023-01-31,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,0.182786103129507,Q4,0,1,2023,post2020
2023-02-28,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,-0.0285071355300704,Q4,0,1,2023,post2020
2023-03-31,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,-0.0038610186464319,Q4,0,1,2023,post2020
2023-04-30,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,-0.1581395366029824,Q4,0,1,2023,post2020
2023-05-31,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,0.1721915234508608,Q4,0,1,2023,post2020
2023-06-30,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,0.1390416748948859,Q4,0,1,2023,post2020
2023-07-31,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,0.5158620373956089,Q4,0,-1,2023,post2020
2023-08-31,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,0.0605095519292597,Q4,0,1,2023,post2020
2023-09-30,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,0.0519090956475218,Q4,0,1,2023,post2020
2023-10-31,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,-0.0477161523022522,Q4,0,1,2023,post2020
2023-11-30,CLS CN Equity,4.96,6.31,6.1,Celestica,CLS,0.1546037963180411,Q4,0,1,2023,post2020
2023-12-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.0860534748129511,Q4,0,1,2023,post2020
2024-01-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.1734972610852097,Q4,0,1,2024,post2020
2024-02-29,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.2377764267700262,Q4,0,7,2024,post2020
2024-03-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.0566658809448465,Q4,0,1,2024,post2020
2024-04-30,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,-0.0358254749633533,Q4,0,1,2024,post2020
2024-05-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.2905607155748457,Q4,0,7,2024,post2020
2024-06-30,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.0252146585886765,Q4,0,1,2024,post2020
2024-07-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,-0.0852957098929808,Q4,0,1,2024,post2020
2024-08-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,-0.0289855167347296,Q4,0,1,2024,post2020
2024-09-30,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.0039277448965311,Q4,0,1,2024,post2020
2024-10-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.3380282268201728,Q4,0,7,2024,post2020
2024-11-30,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.2461987713775015,Q4,0,7,2024,post2020
2024-12-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.0828250277442705,Q4,0,1,2024,post2020
2025-01-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.3377031109247801,Q4,0,7,2025,post2020
2025-02-28,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,-0.1329877541638191,Q4,0,1,2025,post2020
2025-03-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,-0.2638020054937341,Q4,0,-1,2025,post2020
2025-04-30,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.0829844070311633,Q4,0,1,2025,post2020
2025-05-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.3518453346944377,Q4,0,7,2025,post2020
2025-06-30,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.3530074911292913,Q4,0,7,2025,post2020
2025-07-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.2802511038943585,Q4,0,7,2025,post2020
2025-08-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,-0.0255679005040836,Q4,0,1,2025,post2020
2025-09-30,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.2651091393212452,Q4,0,7,2025,post2020
2025-10-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.3981654523879714,Q4,0,7,2025,post2020
2025-11-30,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,-0.0002032260856538,Q4,0,1,2025,post2020
2025-12-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,-0.1416916401720525,Q4,0,1,2025,post2020
2026-01-31,CLS CN Equity,5.58,6.22,6.12,Celestica,CLS,0.0148506981021516,Q4,0,1,2026,post2020
2016-01-31,GOOGL US Equity,3.96,0.71,2.76,Alphabet (Google),GOOGL,-0.0214134664340033,Q1,1,8,2016,pre2020
2016-02-29,GOOGL US Equity,3.96,0.71,2.76,Alphabet (Google),GOOGL,-0.057963008921145,Q1,1,8,2016,pre2020
2016-03-31,GOOGL US Equity,3.96,0.71,2.76,Alphabet (Google),GOOGL,0.0636904759990864,Q1,1,8,2016,pre2020
2016-04-30,GOOGL US Equity,3.96,0.71,2.76,Alphabet (Google),GOOGL,-0.0721197255639253,Q1,1,8,2016,pre2020
2016-05-31,GOOGL US Equity,3.96,0.71,2.76,Alphabet (Google),GOOGL,0.0578772677492969,Q1,1,8,2016,pre2020
